domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,macros_generated
freecell_medium,probfreecell-13-2.pddl,greedyResumeWalker, ,success,124308,experiment_2,88.0,1,35,1269,308,2080, ,88,5.485810000000001,1.76382,483,13092.0,True,True,True,4,2,100
freecell_medium,probfreecell-4-1.pddl,greedyResumeWalker, ,success,41772,experiment_2,22.0,1,0,110,27,308, ,22,1.285995,0.0679988,163,2700.0,True,True,True,0,0,25
freecell_medium,probfreecell-4-2.pddl,greedyResumeWalker, ,success,39960,experiment_2,17.0,1,0,70,17,215, ,17,1.1589040000000002,0.0320014,160,2673.0,True,True,True,0,0,47
freecell_medium,probfreecell-4-3.pddl,greedyResumeWalker, ,success,41248,experiment_2,18.0,1,0,78,19,222, ,18,1.278302,0.0359999,162,2811.0,True,True,True,0,0,35
freecell_medium,probfreecell-4-4.pddl,greedyResumeWalker, ,success,39956,experiment_2,20.0,1,0,82,20,280, ,20,0.897997,0.0279993,161,2490.0,True,True,True,0,0,59
freecell_medium,probfreecell-4-5.pddl,greedyResumeWalker, ,success,38964,experiment_2,19.0,1,0,78,19,201, ,19,0.861516,0.0319989,161,2333.0,True,True,True,0,0,28
freecell_medium,probfreecell-5-1.pddl,greedyResumeWalker, ,success,55652,experiment_2,26.0,1,0,118,29,430, ,26,1.075185,0.0559988,198,2673.0,True,True,True,0,0,28
freecell_medium,probfreecell-5-2.pddl,greedyResumeWalker, ,success,57928,experiment_2,23.0,1,0,154,38,742, ,23,1.542224,0.091998,197,3056.0,True,True,True,0,0,67
freecell_medium,probfreecell-5-3.pddl,greedyResumeWalker, ,success,56740,experiment_2,26.0,1,0,106,26,288, ,26,1.356892,0.0559984,195,3083.0,True,True,True,3,1,32
freecell_medium,probfreecell-5-4.pddl,greedyResumeWalker, ,success,57584,experiment_2,26.0,1,0,122,30,396, ,26,1.4558630000000001,0.0639991,198,3086.0,True,True,True,0,0,39
freecell_medium,probfreecell-5-5.pddl,greedyResumeWalker, ,success,55932,experiment_2,27.0,1,0,114,28,343, ,27,2.044763,0.111997,196,3935.0,True,True,True,0,0,33
freecell_medium,probfreecell-6-1.pddl,greedyResumeWalker, ,success,64624,experiment_2,34.0,1,0,350,87,1142, ,34,3.680029,0.219994,232,13044.0,True,True,True,3,1,100
freecell_medium,probfreecell-6-2.pddl,greedyResumeWalker, ,success,61644,experiment_2,31.0,1,0,146,36,473, ,31,2.015987,0.111997,233,3700.0,True,True,True,0,0,72
freecell_medium,probfreecell-6-3.pddl,greedyResumeWalker, ,success,62152,experiment_2,35.0,1,0,410,102,1240, ,35,2.320021,0.283991,231,3933.0,True,True,True,0,0,77
freecell_medium,probfreecell-6-4.pddl,greedyResumeWalker, ,success,62268,experiment_2,32.0,1,0,170,42,520, ,32,1.857997,0.0880003,233,3680.0,True,True,True,0,0,37
freecell_medium,probfreecell-6-5.pddl,greedyResumeWalker, ,success,61024,experiment_2,34.0,1,0,190,47,595, ,34,1.490837,0.195994,232,2468.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-1.pddl,greedyResumeWalker, ,success,67844,experiment_2,40.0,1,0,366,91,1204, ,40,1.99042,0.287984,268,3379.0,True,True,True,5,1,29
freecell_medium,probfreecell-7-2.pddl,greedyResumeWalker, ,success,68700,experiment_2,36.0,1,0,210,52,485, ,36,3.56091,0.179977,268,12312.0,True,True,True,0,0,100
freecell_medium,probfreecell-7-3.pddl,greedyResumeWalker, ,success,68908,experiment_2,44.0,1,0,654,163,1840, ,44,5.82385,0.815964,267,15319.0,True,True,True,2,1,100
freecell_medium,probfreecell-7-4.pddl,greedyResumeWalker, ,success,68388,experiment_2,52.0,1,1,939,234,1810, ,52,8.22839,1.10791,269,17132.0,True,True,True,0,0,100
freecell_medium,probfreecell-7-5.pddl,greedyResumeWalker, ,success,68732,experiment_2,47.0,1,0,370,92,961, ,47,5.635355000000001,0.423959,268,15505.0,True,True,True,0,0,55
freecell_medium,probfreecell-8-1.pddl,greedyResumeWalker, ,success,80912,experiment_2,47.0,1,0,866,216,1991, ,47,4.318091,0.675973,306,12857.0,True,True,True,7,2,100
freecell_medium,probfreecell-8-2.pddl,greedyResumeWalker, ,success,78744,experiment_2,44.0,1,0,362,90,792, ,44,4.848343,0.575943,303,12895.0,True,True,True,4,1,100
freecell_medium,probfreecell-8-3.pddl,greedyResumeWalker, ,success,78028,experiment_2,54.0,1,0,770,192,2158, ,54,6.081878,0.639894,303,14759.0,True,True,True,0,0,89
freecell_medium,probfreecell-8-4.pddl,greedyResumeWalker, ,success,76888,experiment_2,67.0,1,0,2650,662,5682, ,67,17.55382,3.14383,303,49601.0,True,True,True,2,1,100
freecell_medium,probfreecell-8-5.pddl,greedyResumeWalker, ,success,79936,experiment_2,59.0,1,0,3230,807,7920, ,59,12.12795,3.11585,304,45828.0,True,True,True,2,1,100
freecell_medium,probfreecell-9-1.pddl,greedyResumeWalker, ,success,103992,experiment_2,67.0,1,0,1558,389,3812, ,67,6.57954,1.39595,340,14948.0,True,True,True,6,1,100
freecell_medium,probfreecell-9-2.pddl,greedyResumeWalker, ,success,102184,experiment_2,55.0,1,0,562,140,1328, ,55,7.57484,0.979964,338,15533.0,True,True,True,0,0,100
freecell_medium,probfreecell-9-3.pddl,greedyResumeWalker, ,success,100876,experiment_2,56.0,1,0,790,197,1540, ,56,6.806662,0.751973,339,15700.0,True,True,True,0,0,100
freecell_medium,probfreecell-9-4.pddl,greedyResumeWalker, ,success,101556,experiment_2,63.0,1,12,1950,484,4378, ,63,4.55574,1.71593,339,14781.0,True,True,True,3,1,100
logistics_medium,p04.pddl,greedyResumeWalker, ,success,43584,experiment_2,121.0,1,0,6726,1681,540626, ,121,2.15345,1.35594,3288,3127.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,greedyResumeWalker, ,success,62648,experiment_2,16.0,1,0,166,41,10333, ,16,1.4782039999999999,0.135996,656,7381.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,greedyResumeWalker, ,success,27896,experiment_2,7.0,1,0,46,11,1461, ,7,0.7599978000000001,0.011996,423,1765.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,greedyResumeWalker, ,success,96908,experiment_2,8.0,1,0,42,10,2674, ,8,5.2052,0.111998,1413,11162.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,greedyResumeWalker, ,success,95148,experiment_2,15.0,1,0,202,50,10218, ,15,4.0181189999999996,0.307991,1604,9971.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,greedyResumeWalker, ,success,114388,experiment_2,11.0,1,0,66,16,4589, ,11,4.235447,0.155996,1671,10159.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,greedyResumeWalker, ,success,89772,experiment_2,6.0,1,0,46,11,2838, ,6,2.806994,0.0799903,782,8578.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,greedyResumeWalker, ,success,52480,experiment_2,4.0,1,0,26,6,1301, ,4,1.651477,0.0159998,776,2672.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,greedyResumeWalker, ,success,71396,experiment_2,17.0,1,0,106,26,6929, ,17,1.9019819999999998,0.0839968,619,2930.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,greedyResumeWalker, ,success,40144,experiment_2,6.0,1,0,62,15,1303, ,6,0.927678,0.0279987,564,1899.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,greedyResumeWalker, ,success,92176,experiment_2,7.0,1,0,34,8,2423, ,7,2.989964,0.028006,574,8769.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,greedyResumeWalker, ,success,37500,experiment_2,6.0,1,0,66,16,752, ,6,1.126637,0.0279993,744,2126.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,greedyResumeWalker, ,success,104560,experiment_2,9.0,1,0,50,12,3261, ,9,3.339235,0.143995,1192,9260.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,greedyResumeWalker, ,success,52408,experiment_2,10.0,1,0,82,20,4585, ,10,1.3699949999999999,0.055998,691,7188.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,greedyResumeWalker, ,success,55792,experiment_2,8.0,1,0,38,9,1022, ,8,1.9071859999999998,0.023996,873,7855.0,True,True,True,0,0,0
mprime_medium,prob30.pddl,greedyResumeWalker, ,success,71904,experiment_2,9.0,1,0,74,18,2750, ,9,1.5679919999999998,0.0519977,380,2570.0,True,True,True,0,0,0
mprime_medium,prob33.pddl,greedyResumeWalker, ,success,47748,experiment_2,12.0,1,0,86,21,2026, ,12,1.681084,0.0599963,883,2702.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,greedyResumeWalker, ,success,36956,experiment_2,12.0,1,132,1966,458,13126, ,12,1.804899,0.851909,552,7673.0,True,True,True,0,0,0
mystery_medium,prob10.pddl,greedyResumeWalker, ,success,73060,experiment_2,8.0,1,0,42,10,386, ,8,3.923654,0.0479989,1346,9713.0,True,True,True,0,0,0
mystery_medium,prob13.pddl,greedyResumeWalker, ,success,46524,experiment_2,15.0,1,40,994,238,8142, ,15,2.512446,0.55196,1427,3535.0,True,True,True,0,0,0
mystery_medium,prob14.pddl,greedyResumeWalker, ,success,88124,experiment_2,11.0,1,0,66,16,668, ,11,4.559982,0.0959971,1601,10334.0,True,True,True,0,0,0
mystery_medium,prob15.pddl,greedyResumeWalker, ,success,42928,experiment_2,6.0,1,0,46,11,369, ,6,1.659574,0.0279603,681,2657.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,greedyResumeWalker, ,success,40108,experiment_2,4.0,1,0,26,6,194, ,4,1.1932,0.01,730,2180.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,greedyResumeWalker, ,success,28892,experiment_2,108.0,1,0,2950,737,164313, ,108,0.799975,0.247985,337,1923.0,True,True,True,0,0,1
satellite_medium,p22-HC-pfile2.pddl,greedyResumeWalker, ,success,34816,experiment_2,113.0,1,0,1294,323,86832, ,113,0.887468,0.0839902,401,1915.0,True,True,True,0,0,0
satellite_medium,p23-HC-pfile3.pddl,greedyResumeWalker, ,success,38464,experiment_2,101.0,1,0,518,129,49378, ,101,0.993998,0.0639982,551,2024.0,True,True,True,0,0,1
satellite_medium,p24-HC-pfile4.pddl,greedyResumeWalker, ,success,60152,experiment_2,146.0,1,0,4794,1198,622926, ,146,3.78718,1.87186,1228,9938.0,True,True,True,0,0,4
satellite_medium,p25-HC-pfile5.pddl,greedyResumeWalker, ,success,111864,experiment_2,172.0,1,0,7494,1873,1108687, ,172,3.59896,1.6559,788,10161.0,True,True,True,0,0,0
satellite_medium,p26-HC-pfile6.pddl,greedyResumeWalker, ,success,104404,experiment_2,142.0,1,0,1186,296,178136, ,142,2.083033,0.279963,816,3111.0,True,True,True,0,0,0
satellite_medium,p27-HC-pfile7.pddl,greedyResumeWalker, ,success,102688,experiment_2,141.0,1,0,602,150,113761, ,141,2.521382,0.211994,966,8297.0,True,True,True,0,0,0
depot_medium,p09.pddl,greedyWalker, ,success,23276,experiment_2,122.0,1,0,17298,4324,65857, ,122,2.44769,1.61192,525,12350.0,True,True,True,0,0,100
depot_medium,p10.pddl,greedyWalker, ,success,14648,experiment_2,55.0,1,0,8170,2042,31102, ,55,0.550718,0.331991,246,2197.0,True,True,True,2,1,14
depot_medium,p11.pddl,greedyWalker, ,success,19892,experiment_2,90.0,1,0,9158,2289,40880, ,90,1.49152,0.983963,418,11008.0,True,True,True,1,1,43
depot_medium,p17.pddl,greedyWalker, ,success,21552,experiment_2,34.0,1,0,6054,1513,39410, ,34,1.297082,0.791973,454,8883.0,True,True,True,2,1,8
depot_medium,p18.pddl,greedyWalker, ,success,50784,experiment_2,82.0,1,0,3926,981,30826, ,82,1.84416,1.35195,663,2990.0,True,True,True,0,0,0
depot_medium,p21.pddl,greedyWalker, ,success,67324,experiment_2,33.0,1,0,734,183,14882, ,33,1.80789,0.80797,792,2855.0,True,True,True,0,0,0
freecell_medium,p08.pddl,greedyWalker, ,success,45792,experiment_2,53.0,1,15,617,150,885, ,53,21.915948999999998,0.239981,295,59155.0,True,True,True,9,1,100
freecell_medium,p09.pddl,greedyWalker, ,success,45556,experiment_2,52.0,1,8,770,190,1186, ,52,25.572909,0.38397,296,60421.0,True,True,True,17,1,100
freecell_medium,p10.pddl,greedyWalker, ,success,53524,experiment_2,70.0,1,52,1822,442,2657, ,70,6.44458,1.28793,332,16025.0,True,True,True,0,0,100
freecell_medium,p11.pddl,greedyWalker, ,success,53004,experiment_2,65.0,1,18,1048,257,1419, ,65,8.133469,0.483988,334,17934.0,True,True,True,10,3,100
freecell_medium,p12.pddl,greedyWalker, ,success,52628,experiment_2,61.0,1,20,866,211,1190, ,61,25.768300999999997,0.767951,332,60490.0,True,True,True,9,1,100
freecell_medium,p14.pddl,greedyWalker, ,success,66560,experiment_2,78.0,1,5,1191,296,2131, ,78,1.99839,0.739969,369,3703.0,True,True,True,0,0,20
freecell_medium,p17.pddl,greedyWalker, ,success,106388,experiment_2,85.0,1,43,1213,292,1665, ,85,6.93988,1.15592,443,15470.0,True,True,True,6,1,95
freecell_medium,probfreecell-10-2.pddl,greedyWalker, ,success,106028,experiment_2,71.0,1,3,2245,560,3555, ,71,5.759460000000001,2.57188,375,13691.0,True,True,True,7,1,64
freecell_medium,probfreecell-10-3.pddl,greedyWalker, ,success,107908,experiment_2,56.0,1,8,1122,278,1945, ,56,15.957920000000001,1.45193,374,48113.0,True,True,True,8,1,100
freecell_medium,probfreecell-10-5.pddl,greedyWalker, ,success,108088,experiment_2,83.0,1,18,1968,487,2755, ,83,17.79778,2.44784,376,49367.0,True,True,True,11,1,100
freecell_medium,probfreecell-11-3.pddl,greedyWalker, ,success,113036,experiment_2,67.0,1,0,958,239,1772, ,67,14.62631,1.17995,411,45669.0,True,True,True,9,1,100
freecell_medium,probfreecell-12-3.pddl,greedyWalker, ,success,118520,experiment_2,86.0,1,7,1285,319,2019, ,86,12.03897,1.31595,447,42452.0,True,True,True,9,1,100
freecell_medium,probfreecell-13-2.pddl,greedyWalker, ,success,127132,experiment_2,106.0,1,34,4912,1219,6919, ,106,16.22952,7.49954,483,44224.0,True,True,True,12,2,100
freecell_medium,probfreecell-4-1.pddl,greedyWalker, ,success,41024,experiment_2,21.0,1,0,126,31,401, ,21,0.943091,0.0479985,163,2603.0,True,True,True,0,0,15
freecell_medium,probfreecell-4-2.pddl,greedyWalker, ,success,40524,experiment_2,17.0,1,0,70,17,237, ,17,1.38519,0.0439987,160,3165.0,True,True,True,0,0,49
freecell_medium,probfreecell-4-3.pddl,greedyWalker, ,success,41428,experiment_2,18.0,1,0,78,19,258, ,18,1.437986,0.0560037,162,2915.0,True,True,True,0,0,39
freecell_medium,probfreecell-4-4.pddl,greedyWalker, ,success,39032,experiment_2,19.0,1,0,78,19,263, ,19,1.153386,0.0240001,161,2825.0,True,True,True,0,0,36
freecell_medium,probfreecell-4-5.pddl,greedyWalker, ,success,40208,experiment_2,19.0,1,0,78,19,220, ,19,0.9534670000000001,0.0479985,161,2557.0,True,True,True,0,0,32
freecell_medium,probfreecell-5-1.pddl,greedyWalker, ,success,56684,experiment_2,25.0,1,0,182,45,702, ,25,1.730098,0.099996,198,3442.0,True,True,True,0,0,40
freecell_medium,probfreecell-5-2.pddl,greedyWalker, ,success,56004,experiment_2,24.0,1,0,102,25,415, ,24,3.8159840000000003,0.103997,197,13053.0,True,True,True,0,0,100
freecell_medium,probfreecell-5-3.pddl,greedyWalker, ,success,58584,experiment_2,28.0,1,0,130,32,488, ,28,2.1459509999999997,0.107999,195,3938.0,True,True,True,0,0,55
freecell_medium,probfreecell-5-4.pddl,greedyWalker, ,success,58180,experiment_2,27.0,1,0,130,32,471, ,27,3.967992,0.0879972,198,12813.0,True,True,True,0,0,100
freecell_medium,probfreecell-5-5.pddl,greedyWalker, ,success,56244,experiment_2,27.0,1,0,110,27,298, ,27,1.591879,0.0679989,196,3433.0,True,True,True,0,0,55
freecell_medium,probfreecell-6-1.pddl,greedyWalker, ,success,64268,experiment_2,35.0,1,0,406,101,1506, ,35,8.159538999999999,0.359989,232,16670.0,True,True,True,8,1,100
freecell_medium,probfreecell-6-2.pddl,greedyWalker, ,success,63288,experiment_2,31.0,1,0,162,40,772, ,31,4.087945,0.127988,233,13059.0,True,True,True,0,0,100
freecell_medium,probfreecell-6-3.pddl,greedyWalker, ,success,61184,experiment_2,31.0,1,0,146,36,665, ,31,3.773189,0.167989,231,12232.0,True,True,True,4,1,100
freecell_medium,probfreecell-6-4.pddl,greedyWalker, ,success,62520,experiment_2,33.0,1,0,210,52,821, ,33,4.0224139999999995,0.131997,233,13475.0,True,True,True,0,0,100
freecell_medium,probfreecell-6-5.pddl,greedyWalker, ,success,61024,experiment_2,34.0,1,0,190,47,595, ,34,1.643925,0.179932,232,4151.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-1.pddl,greedyWalker, ,success,69400,experiment_2,37.0,1,0,190,47,698, ,37,20.611502,0.163993,268,52005.0,True,True,True,10,1,100
freecell_medium,probfreecell-7-2.pddl,greedyWalker, ,success,68004,experiment_2,41.0,1,0,262,65,842, ,41,5.274031,0.199985,268,13913.0,True,True,True,0,0,100
freecell_medium,probfreecell-7-3.pddl,greedyWalker, ,success,67848,experiment_2,41.0,1,0,330,82,1276, ,41,5.64404,0.307994,267,14230.0,True,True,True,6,2,100
freecell_medium,probfreecell-7-4.pddl,greedyWalker, ,success,69264,experiment_2,41.0,1,0,482,120,1346, ,41,7.27695,0.387975,269,16130.0,True,True,True,3,1,100
freecell_medium,probfreecell-7-5.pddl,greedyWalker, ,success,68140,experiment_2,50.0,1,0,702,175,1913, ,50,10.681555,0.471982,268,43375.0,True,True,True,0,0,100
freecell_medium,probfreecell-8-1.pddl,greedyWalker, ,success,79388,experiment_2,52.0,1,0,626,156,1839, ,52,5.8614489999999995,0.543966,306,14858.0,True,True,True,9,1,100
freecell_medium,probfreecell-8-2.pddl,greedyWalker, ,success,77340,experiment_2,47.0,1,0,478,119,998, ,47,5.50995,0.739973,303,13813.0,True,True,True,6,2,100
freecell_medium,probfreecell-8-3.pddl,greedyWalker, ,success,78048,experiment_2,48.0,1,0,530,132,1431, ,48,14.69195,0.871953,303,46768.0,True,True,True,0,0,100
freecell_medium,probfreecell-8-4.pddl,greedyWalker, ,success,78272,experiment_2,53.0,1,0,1718,429,3498, ,53,23.07192,1.35593,303,55042.0,True,True,True,0,0,100
freecell_medium,probfreecell-8-5.pddl,greedyWalker, ,success,77476,experiment_2,64.0,1,0,1346,336,3218, ,64,11.941880000000001,1.20389,304,44456.0,True,True,True,0,0,100
freecell_medium,probfreecell-9-1.pddl,greedyWalker, ,success,103984,experiment_2,60.0,1,0,1210,302,3126, ,60,6.52959,1.47191,340,14738.0,True,True,True,7,1,100
freecell_medium,probfreecell-9-2.pddl,greedyWalker, ,success,101340,experiment_2,46.0,1,0,534,133,1407, ,46,4.97207,0.539968,338,13127.0,True,True,True,4,1,100
freecell_medium,probfreecell-9-3.pddl,greedyWalker, ,success,101020,experiment_2,58.0,1,4,970,241,1679, ,58,15.55356,1.19192,339,46758.0,True,True,True,7,1,100
freecell_medium,probfreecell-9-4.pddl,greedyWalker, ,success,103300,experiment_2,79.0,1,2,9920,2479,18210, ,79,20.2514,11.0475,339,56463.0,True,True,True,5,1,100
logistics_medium,p04.pddl,greedyWalker, ,success,43584,experiment_2,121.0,1,0,6726,1681,540626, ,121,1.417461,0.839971,3288,2401.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,greedyWalker, ,success,62648,experiment_2,16.0,1,0,166,41,10333, ,16,1.810342,0.167997,656,2786.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,greedyWalker, ,success,27896,experiment_2,7.0,1,0,46,11,1461, ,7,0.9799976,0.02,423,1970.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,greedyWalker, ,success,96908,experiment_2,8.0,1,0,42,10,2674, ,8,3.51907,0.0679979,1413,9421.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,greedyWalker, ,success,95148,experiment_2,15.0,1,0,202,50,10218, ,15,3.735123,0.339991,1604,9499.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,greedyWalker, ,success,114388,experiment_2,11.0,1,0,66,16,4589, ,11,4.396592,0.123996,1671,10437.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,greedyWalker, ,success,89772,experiment_2,6.0,1,0,46,11,2838, ,6,3.046479,0.0919978,782,8907.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,greedyWalker, ,success,52480,experiment_2,4.0,1,0,26,6,1301, ,4,1.373667,0.0279995,776,2365.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,greedyWalker, ,success,71396,experiment_2,17.0,1,0,106,26,6929, ,17,2.713649,0.0959974,619,8605.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,greedyWalker, ,success,40144,experiment_2,6.0,1,0,62,15,1303, ,6,1.589388,0.0359991,564,2582.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,greedyWalker, ,success,92176,experiment_2,7.0,1,0,34,8,2423, ,7,4.937081,0.0519987,574,10906.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,greedyWalker, ,success,37500,experiment_2,6.0,1,0,66,16,752, ,6,1.001905,0.0200021,744,2051.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,greedyWalker, ,success,104560,experiment_2,9.0,1,0,50,12,3261, ,9,3.412586,0.0799977,1192,9334.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,greedyWalker, ,success,52408,experiment_2,10.0,1,0,82,20,4585, ,10,1.503736,0.0559961,691,2563.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,greedyWalker, ,success,55792,experiment_2,8.0,1,0,38,9,1022, ,8,1.65698,0.0239992,873,2661.0,True,True,True,0,0,0
mprime_medium,prob30.pddl,greedyWalker, ,success,71904,experiment_2,9.0,1,0,74,18,2750, ,9,2.558766,0.083998,380,8357.0,True,True,True,0,0,0
mprime_medium,prob33.pddl,greedyWalker, ,success,47748,experiment_2,12.0,1,0,86,21,2026, ,12,1.4952400000000001,0.0439988,883,7271.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,greedyWalker, ,success,36956,experiment_2,12.0,1,132,1966,458,13126, ,12,1.209334,0.575979,552,2204.0,True,True,True,0,0,0
mystery_medium,prob10.pddl,greedyWalker, ,success,73060,experiment_2,8.0,1,0,42,10,386, ,8,2.505934,0.0519969,1346,8355.0,True,True,True,0,0,0
mystery_medium,prob13.pddl,greedyWalker, ,success,46524,experiment_2,15.0,1,40,994,238,8142, ,15,1.718381,0.579975,1427,2698.0,True,True,True,0,0,0
mystery_medium,prob14.pddl,greedyWalker, ,success,88124,experiment_2,11.0,1,0,66,16,668, ,11,5.168819,0.171996,1601,11016.0,True,True,True,0,0,0
mystery_medium,prob15.pddl,greedyWalker, ,success,42928,experiment_2,6.0,1,0,46,11,369, ,6,1.187241,0.0199996,681,2164.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,greedyWalker, ,success,40108,experiment_2,4.0,1,0,26,6,194, ,4,0.9499615,0.01,730,1926.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,greedyWalker, ,success,28512,experiment_2,108.0,1,0,2678,669,149159, ,108,0.575024,0.219994,337,1657.0,True,True,True,0,0,6
satellite_medium,p22-HC-pfile2.pddl,greedyWalker, ,success,36128,experiment_2,122.0,1,0,2474,618,166216, ,122,0.8299639999999999,0.199965,401,1868.0,True,True,True,0,0,2
satellite_medium,p23-HC-pfile3.pddl,greedyWalker, ,success,43468,experiment_2,133.0,1,0,2782,695,264814, ,133,1.153979,0.283992,551,2193.0,True,True,True,0,0,4
satellite_medium,p24-HC-pfile4.pddl,greedyWalker, ,success,49480,experiment_2,141.0,1,0,602,150,77555, ,141,2.541592,0.411979,1228,8572.0,True,True,True,0,0,6
satellite_medium,p25-HC-pfile5.pddl,greedyWalker, ,success,102544,experiment_2,172.0,1,0,4134,1033,611567, ,172,3.0312900000000003,1.12396,788,9493.0,True,True,True,0,0,3
