domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,macros_generated
freecell_medium,p17.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,974.0, , ,False, , , 
freecell_medium,probfreecell-10-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,665.0, , ,False, , , 
freecell_medium,probfreecell-10-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,845.0, , ,False, , , 
freecell_medium,probfreecell-10-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,851.0, , ,False, , , 
freecell_medium,probfreecell-11-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,945.0, , ,False, , , 
freecell_medium,probfreecell-12-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,898.0, , ,False, , , 
freecell_medium,probfreecell-13-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,702.0, , ,False, , , 
freecell_medium,probfreecell-4-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,677.0, , ,False, , , 
freecell_medium,probfreecell-4-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,773.0, , ,False, , , 
freecell_medium,probfreecell-4-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,652.0, , ,False, , , 
freecell_medium,probfreecell-4-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,730.0, , ,False, , , 
freecell_medium,probfreecell-4-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,714.0, , ,False, , , 
freecell_medium,probfreecell-5-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,751.0, , ,False, , , 
freecell_medium,probfreecell-5-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,621.0, , ,False, , , 
freecell_medium,probfreecell-5-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,698.0, , ,False, , , 
freecell_medium,probfreecell-5-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,824.0, , ,False, , , 
freecell_medium,probfreecell-5-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,747.0, , ,False, , , 
freecell_medium,probfreecell-6-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,866.0, , ,False, , , 
freecell_medium,probfreecell-6-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,764.0, , ,False, , , 
freecell_medium,probfreecell-6-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,708.0, , ,False, , , 
freecell_medium,probfreecell-6-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,751.0, , ,False, , , 
freecell_medium,probfreecell-6-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,1162.0, , ,False, , , 
freecell_medium,probfreecell-7-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,719.0, , ,False, , , 
freecell_medium,probfreecell-7-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,810.0, , ,False, , , 
freecell_medium,probfreecell-7-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,758.0, , ,False, , , 
freecell_medium,probfreecell-7-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,720.0, , ,False, , , 
freecell_medium,probfreecell-7-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,857.0, , ,False, , , 
freecell_medium,probfreecell-8-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,677.0, , ,False, , , 
freecell_medium,probfreecell-8-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,781.0, , ,False, , , 
freecell_medium,probfreecell-8-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,825.0, , ,False, , , 
freecell_medium,probfreecell-8-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,702.0, , ,False, , , 
freecell_medium,probfreecell-8-5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,820.0, , ,False, , , 
freecell_medium,probfreecell-9-1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,821.0, , ,False, , , 
freecell_medium,probfreecell-9-2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,745.0, , ,False, , , 
freecell_medium,probfreecell-9-3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,882.0, , ,False, , , 
freecell_medium,probfreecell-9-4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,870.0, , ,False, , , 
logistics_medium,p04.pddl,greedyResumeWalker, ,success,43584,experiment_2,121.0,1,0,6726,1681,540626, ,121,1.343973,0.811979,3288,2655.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,greedyResumeWalker, ,success,62648,experiment_2,16.0,1,0,166,41,10333, ,16,1.519409,0.163989,656,6302.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,greedyResumeWalker, ,success,27896,experiment_2,7.0,1,0,46,11,1461, ,7,1.02528,0.0239988,423,1586.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,greedyResumeWalker, ,success,96908,experiment_2,8.0,1,0,42,10,2674, ,8,2.828122,0.0559991,1413,11688.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,greedyResumeWalker, ,success,95148,experiment_2,15.0,1,0,202,50,10218, ,15,3.45467,0.607979,1604,9020.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,greedyResumeWalker, ,success,114388,experiment_2,11.0,1,0,66,16,4589, ,11,3.334003,0.111999,1671,9450.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,greedyResumeWalker, ,success,89772,experiment_2,6.0,1,0,46,11,2838, ,6,2.4791410000000003,0.0519982,782,8134.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,greedyResumeWalker, ,success,52480,experiment_2,4.0,1,0,26,6,1301, ,4,1.3645639999999999,0.0119999,776,5358.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,greedyResumeWalker, ,success,71396,experiment_2,17.0,1,0,106,26,6929, ,17,1.663061,0.075998,619,7997.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,greedyResumeWalker, ,success,40144,experiment_2,6.0,1,0,62,15,1303, ,6,1.62323,0.0440004,564,5036.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,greedyResumeWalker, ,success,92176,experiment_2,7.0,1,0,34,8,2423, ,7,4.142468,0.0279998,574,14377.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,greedyResumeWalker, ,success,37500,experiment_2,6.0,1,0,66,16,752, ,6,0.832213,0.0239996,744,1379.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,greedyResumeWalker, ,success,104560,experiment_2,9.0,1,0,50,12,3261, ,9,2.86274,0.0879995,1192,8000.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,greedyResumeWalker, ,success,52408,experiment_2,10.0,1,0,82,20,4585, ,10,1.235829,0.0599995,691,7783.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,525.0, , ,False, , , 
mprime_medium,prob30.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,2117.0, , ,False, , , 
mprime_medium,prob33.pddl,greedyResumeWalker, ,success,47748,experiment_2,12.0,1,0,86,21,2026, ,12,1.131966,0.047999,883,4686.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,greedyResumeWalker, ,success,36956,experiment_2,12.0,1,132,1966,458,13126, ,12,1.107965,0.579984,552,1714.0,True,True,True,0,0,0
mystery_medium,prob10.pddl,greedyResumeWalker, ,success,73060,experiment_2,8.0,1,0,42,10,386, ,8,2.051462,0.0399992,1346,5292.0,True,True,True,0,0,0
mystery_medium,prob13.pddl,greedyResumeWalker, ,success,46524,experiment_2,15.0,1,40,994,238,8142, ,15,1.299887,0.375982,1427,1856.0,True,True,True,0,0,0
mystery_medium,prob14.pddl,greedyResumeWalker, ,success,88124,experiment_2,11.0,1,0,66,16,668, ,11,2.617988,0.0959991,1601,5686.0,True,True,True,0,0,0
mystery_medium,prob15.pddl,greedyResumeWalker, ,success,42928,experiment_2,6.0,1,0,46,11,369, ,6,1.721138,0.0319916,681,4911.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,greedyResumeWalker, ,success,40108,experiment_2,4.0,1,0,26,6,194, ,4,0.8952144000000001,0.0119997,730,1446.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,558.0, , ,False, , , 
satellite_medium,p22-HC-pfile2.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,520.0, , ,False, , , 
satellite_medium,p23-HC-pfile3.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,496.0, , ,False, , , 
satellite_medium,p24-HC-pfile4.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,515.0, , ,False, , , 
satellite_medium,p25-HC-pfile5.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,568.0, , ,False, , , 
satellite_medium,p26-HC-pfile6.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,479.0, , ,False, , , 
satellite_medium,p27-HC-pfile7.pddl,greedyResumeWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,1260.0, , ,False, , , 
depot_medium,p09.pddl,greedyWalker, ,success,25456,experiment_2,171.0,1,0,51642,12910,147138, ,171,4.00962,3.69169,525,9564.0,True,True,True,0,0,3
depot_medium,p10.pddl,greedyWalker, ,success,16988,experiment_2,44.0,1,0,4934,1233,18613, ,44,0.307986,0.207996,204,1121.0,True,True,True,2,1,6
depot_medium,p11.pddl,greedyWalker, ,success,19512,experiment_2,97.0,1,0,7918,1979,30684, ,97,1.1439789999999999,0.843979,418,2085.0,True,True,True,0,0,5
depot_medium,p17.pddl,greedyWalker, ,success,26800,experiment_2,42.0,1,0,12750,3187,82678, ,42,3.22006,2.91991,408,7003.0,True,True,True,0,0,0
depot_medium,p18.pddl,greedyWalker, ,success,52404,experiment_2,82.0,1,0,3986,996,31268, ,82,3.0794099999999998,2.59585,663,7230.0,True,True,True,1,1,1
depot_medium,p21.pddl,greedyWalker, ,success,67324,experiment_2,33.0,1,0,734,183,14882, ,33,1.03998,0.343992,792,1663.0,True,True,True,0,0,0
freecell_medium,p08.pddl,greedyWalker, ,success,43536,experiment_2,68.0,1,4,946,235,1308, ,68,1.753308,0.575972,295,7249.0,True,True,True,0,0,1
freecell_medium,p09.pddl,greedyWalker, ,success,42676,experiment_2,49.0,1,1,427,106,823, ,49,0.683996,0.139997,296,1548.0,True,True,True,0,0,1
freecell_medium,p10.pddl,greedyWalker, ,success,52196,experiment_2,62.0,1,3,1341,334,2002, ,62,1.513209,0.639962,332,2627.0,True,True,True,0,0,0
freecell_medium,p11.pddl,greedyWalker, ,success, ,experiment_2, ,0, , , , , , , , , ,4626.0, , ,False, , , 
freecell_medium,p12.pddl,greedyWalker, ,success, ,experiment_2, , , , , , , , , , , ,798.0, , ,False, , , 
freecell_medium,p14.pddl,greedyWalker, ,success,65060,experiment_2,71.0,1,9,835,206,1496, ,71,1.564384,0.487984,369,2424.0,True,True,True,0,0,2
freecell_medium,p17.pddl,greedyWalker, ,success,105812,experiment_2,79.0,1,9,1083,268,1669, ,79,3.45677,1.01197,443,8509.0,True,True,True,6,1,10
freecell_medium,probfreecell-10-2.pddl,greedyWalker, ,success, ,experiment_2, , , , , , , , , , , ,687.0, , ,False, , , 
freecell_medium,probfreecell-10-3.pddl,greedyWalker, ,success, ,experiment_2, , , , , , , , , , , ,913.0, , ,False, , , 
freecell_medium,probfreecell-10-5.pddl,greedyWalker, ,success,89092,experiment_2, ,0, , , , , , , , ,376,82021.0, , ,False, , , 
freecell_medium,probfreecell-11-3.pddl,greedyWalker, ,success,111364,experiment_2,78.0,1,11,1237,306,1960, ,78,3.84994,1.27596,411,8853.0,True,True,True,7,1,6
freecell_medium,probfreecell-12-3.pddl,greedyWalker, ,success,117040,experiment_2,106.0,1,23,3065,760,4081, ,106,5.622109999999999,3.4799,447,10489.0,True,True,True,7,1,4
freecell_medium,probfreecell-13-2.pddl,greedyWalker, ,success, ,experiment_2, ,0, , , , , , , , , ,4115.0, , ,False, , , 
freecell_medium,probfreecell-4-1.pddl,greedyWalker, ,success,40204,experiment_2,21.0,1,0,86,21,215, ,21,0.58043,0.0359992,163,1325.0,True,True,True,0,0,1
freecell_medium,probfreecell-4-2.pddl,greedyWalker, ,success,39632,experiment_2,17.0,1,0,70,17,186, ,17,1.129938,0.0559987,160,2004.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-3.pddl,greedyWalker, ,success,40408,experiment_2,18.0,1,0,74,18,202, ,18,0.59199,0.0280001,162,1391.0,True,True,True,0,0,7
freecell_medium,probfreecell-4-4.pddl,greedyWalker, ,success,39308,experiment_2,19.0,1,0,78,19,224, ,19,0.571328,0.0320004,161,1257.0,True,True,True,0,0,1
freecell_medium,probfreecell-4-5.pddl,greedyWalker, ,success,39472,experiment_2,19.0,1,0,78,19,201, ,19,0.653725,0.0519993,161,1479.0,True,True,True,0,0,2
freecell_medium,probfreecell-5-1.pddl,greedyWalker, ,success,56464,experiment_2,27.0,1,0,126,31,431, ,27,0.733997,0.0560002,198,1487.0,True,True,True,0,0,1
freecell_medium,probfreecell-5-2.pddl,greedyWalker, ,success,56140,experiment_2,24.0,1,0,110,27,312, ,24,0.937252,0.055998,197,4978.0,True,True,True,0,0,2
freecell_medium,probfreecell-5-3.pddl,greedyWalker, ,success,57652,experiment_2,27.0,1,0,110,27,322, ,27,0.7796069999999999,0.0559993,195,1580.0,True,True,True,0,0,15
freecell_medium,probfreecell-5-4.pddl,greedyWalker, ,success,56556,experiment_2,25.0,1,0,110,27,357, ,25,0.812029,0.0479994,198,1542.0,True,True,True,0,0,1
freecell_medium,probfreecell-5-5.pddl,greedyWalker, ,success,55252,experiment_2,27.0,1,0,118,29,303, ,27,1.4081609999999998,0.107991,196,5867.0,True,True,True,0,0,2
freecell_medium,probfreecell-6-1.pddl,greedyWalker, ,success,62824,experiment_2,35.0,1,0,238,59,545, ,35,0.955984,0.139997,232,5110.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-2.pddl,greedyWalker, ,success,61040,experiment_2,29.0,1,0,118,29,326, ,29,1.067604,0.0719991,233,1831.0,True,True,True,0,0,1
freecell_medium,probfreecell-6-3.pddl,greedyWalker, ,success,62200,experiment_2,33.0,1,0,194,48,648, ,33,1.725934,0.231983,231,5918.0,True,True,True,6,1,13
freecell_medium,probfreecell-6-4.pddl,greedyWalker, ,success,62852,experiment_2,34.0,1,0,226,56,669, ,34,1.740677,0.123997,233,6334.0,True,True,True,0,0,11
freecell_medium,probfreecell-6-5.pddl,greedyWalker, ,success,61024,experiment_2,34.0,1,0,190,47,595, ,34,0.9538789999999999,0.107997,232,2435.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-1.pddl,greedyWalker, ,success,67380,experiment_2,39.0,1,0,254,63,750, ,39,1.6704169999999998,0.159996,268,5836.0,True,True,True,9,1,3
freecell_medium,probfreecell-7-2.pddl,greedyWalker, ,success,66192,experiment_2,35.0,1,0,190,47,505, ,35,2.502007,0.295994,268,6946.0,True,True,True,0,0,1
freecell_medium,probfreecell-7-3.pddl,greedyWalker, ,success,66104,experiment_2,36.0,1,0,238,59,726, ,36,1.493515,0.171991,267,5648.0,True,True,True,0,0,1
freecell_medium,probfreecell-7-4.pddl,greedyWalker, ,success,68696,experiment_2,47.0,1,0,962,240,2255, ,47,2.141907,0.659925,269,7532.0,True,True,True,0,0,2
freecell_medium,probfreecell-7-5.pddl,greedyWalker, ,success,67408,experiment_2,49.0,1,0,1394,348,3788, ,49,2.80517,0.875933,268,7373.0,True,True,True,0,0,4
freecell_medium,probfreecell-8-1.pddl,greedyWalker, ,success,77884,experiment_2,67.0,1,0,2658,664,5435, ,67,3.15272,1.9239,306,7396.0,True,True,True,10,1,1
freecell_medium,probfreecell-8-2.pddl,greedyWalker, ,success,74896,experiment_2,50.0,1,0,430,107,1244, ,50,1.791924,0.291932,303,5815.0,True,True,True,0,0,6
freecell_medium,probfreecell-8-3.pddl,greedyWalker, ,success,75220,experiment_2,41.0,1,0,310,77,962, ,41,1.5053400000000001,0.239995,303,5812.0,True,True,True,0,0,1
freecell_medium,probfreecell-8-4.pddl,greedyWalker, ,success,77616,experiment_2,53.0,1,0,1266,316,2625, ,53,2.99512,0.927977,303,7326.0,True,True,True,0,0,10
freecell_medium,probfreecell-8-5.pddl,greedyWalker, ,success, ,experiment_2, ,0, , , , , , , , , ,4293.0, , ,False, , , 
freecell_medium,probfreecell-9-1.pddl,greedyWalker, ,success,102116,experiment_2,61.0,1,0,926,231,1809, ,61,3.9258300000000004,0.815978,340,8321.0,True,True,True,11,1,1
freecell_medium,probfreecell-9-2.pddl,greedyWalker, ,success,100364,experiment_2,52.0,1,2,416,103,746, ,52,1.927985,0.327995,338,6071.0,True,True,True,6,1,3
freecell_medium,probfreecell-9-3.pddl,greedyWalker, ,success, ,experiment_2, ,0, , , , , , , , , ,4507.0, , ,False, , , 
freecell_medium,probfreecell-9-4.pddl,greedyWalker, ,success,99176,experiment_2,60.0,1,0,1322,330,2962, ,60,2.89177,1.17587,339,20605.0,True,True,True,9,1,1
logistics_medium,p04.pddl,greedyWalker, ,success,43584,experiment_2,121.0,1,0,6726,1681,540626, ,121,1.348818,0.799922,3288,2419.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,greedyWalker, ,success,62648,experiment_2,16.0,1,0,166,41,10333, ,16,1.374884,0.127993,656,6075.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,greedyWalker, ,success,27896,experiment_2,7.0,1,0,46,11,1461, ,7,0.4997623,0.01,423,1255.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,greedyWalker, ,success,96908,experiment_2,8.0,1,0,42,10,2674, ,8,3.2591200000000002,0.147997,1413,18452.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,greedyWalker, ,success,95148,experiment_2,15.0,1,0,202,50,10218, ,15,3.813973,0.295995,1604,16829.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,greedyWalker, ,success,114388,experiment_2,11.0,1,0,66,16,4589, ,11,3.491891,0.115987,1671,13322.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,greedyWalker, ,success,89772,experiment_2,6.0,1,0,46,11,2838, ,6,3.106114,0.0519991,782,7535.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,greedyWalker, ,success,52480,experiment_2,4.0,1,0,26,6,1301, ,4,1.273996,0.0199986,776,5638.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,greedyWalker, ,success,71396,experiment_2,17.0,1,0,106,26,6929, ,17,1.753653,0.0879974,619,9783.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,greedyWalker, ,success,40144,experiment_2,6.0,1,0,62,15,1303, ,6,0.8899978000000001,0.0279992,564,4045.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,greedyWalker, ,success,92176,experiment_2,7.0,1,0,34,8,2423, ,7,2.3779939999999997,0.0279991,574,10197.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,greedyWalker, ,success,37500,experiment_2,6.0,1,0,66,16,752, ,6,0.812642,0.0239403,744,1382.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,greedyWalker, ,success,104560,experiment_2,9.0,1,0,50,12,3261, ,9,5.693958,0.0999819,1192,19968.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,greedyWalker, ,success,52408,experiment_2,10.0,1,0,82,20,4585, ,10,1.150122,0.0479986,691,7148.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,greedyWalker, ,success,55792,experiment_2,8.0,1,0,38,9,1022, ,8,1.356821,0.0159994,873,4845.0,True,True,True,0,0,0
mprime_medium,prob30.pddl,greedyWalker, ,success,71904,experiment_2,9.0,1,0,74,18,2750, ,9,1.476186,0.051998,380,6262.0,True,True,True,0,0,0
mprime_medium,prob33.pddl,greedyWalker, ,success,47748,experiment_2,12.0,1,0,86,21,2026, ,12,1.075234,0.0399971,883,4587.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,greedyWalker, ,success,36956,experiment_2,12.0,1,132,1966,458,13126, ,12,2.29581,1.60793,552,6404.0,True,True,True,0,0,0
mystery_medium,prob10.pddl,greedyWalker, ,success,73060,experiment_2,8.0,1,0,42,10,386, ,8,2.0953340000000003,0.0399994,1346,5157.0,True,True,True,0,0,0
mystery_medium,prob13.pddl,greedyWalker, ,success,46524,experiment_2,15.0,1,40,994,238,8142, ,15,1.4875289999999999,0.47999,1427,2073.0,True,True,True,0,0,0
mystery_medium,prob14.pddl,greedyWalker, ,success,88124,experiment_2,11.0,1,0,66,16,668, ,11,3.1939080000000004,0.235995,1601,15132.0,True,True,True,0,0,0
mystery_medium,prob15.pddl,greedyWalker, ,success,42928,experiment_2,6.0,1,0,46,11,369, ,6,0.9909410000000001,0.0519987,681,1678.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,greedyWalker, ,success,40108,experiment_2,4.0,1,0,26,6,194, ,4,0.8835540000000001,0.0119999,730,4031.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,522.0, , ,False, , , 
satellite_medium,p22-HC-pfile2.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,539.0, , ,False, , , 
satellite_medium,p23-HC-pfile3.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,555.0, , ,False, , , 
satellite_medium,p24-HC-pfile4.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,481.0, , ,False, , , 
satellite_medium,p25-HC-pfile5.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,600.0, , ,False, , , 
satellite_medium,p26-HC-pfile6.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,535.0, , ,False, , , 
satellite_medium,p27-HC-pfile7.pddl,greedyWalker,['Invalid paths was generated!'],success, ,experiment_2, , , , , , , , , , , ,756.0, , ,False, , , 
depot_medium,p09.pddl,probeWalker, ,success,22960,experiment_2,151.0,1,0,22770,5692,98952, ,151,2.22954,1.85589,525,20511.0,True,True,True,0,0,34
depot_medium,p10.pddl,probeWalker, ,success,14328,experiment_2,40.0,1,0,7538,1884,30322, ,40,0.252699,0.171996,246,2877.0,True,True,True,0,0,21
depot_medium,p11.pddl,probeWalker, ,success,19944,experiment_2,93.0,1,0,7922,1980,50997, ,93,0.6823919999999999,0.475651,418,4178.0,True,True,True,0,0,67
depot_medium,p17.pddl,probeWalker, ,success,21948,experiment_2,42.0,1,0,3426,856,32563, ,42,0.522967,0.267995,454,2817.0,True,True,True,2,2,50
depot_medium,p18.pddl,probeWalker, ,success,34028,experiment_2,67.0,1,0,2730,682,28166, ,67,1.027834,0.507984,724,3731.0,True,True,True,0,0,57
depot_medium,p21.pddl,probeWalker, ,success,67324,experiment_2,33.0,1,0,734,183,14882, ,33,1.784875,0.503983,792,6797.0,True,True,True,0,0,0
freecell_medium,p08.pddl,probeWalker, ,success,43564,experiment_2,61.0,1,26,1040,253,1337, ,61,0.923268,0.363993,295,4289.0,True,True,True,0,0,2
freecell_medium,p09.pddl,probeWalker, ,success, ,experiment_2, , , , , , , , , , , ,3359.0, , ,False, , , 
freecell_medium,p10.pddl,probeWalker, ,success,52200,experiment_2,56.0,1,0,994,248,1789, ,56,1.161739,0.423978,332,4802.0,True,True,True,2,1,8
freecell_medium,p11.pddl,probeWalker,['Invalid macros was generated!'],success, ,experiment_2, ,0, , , , , , , , , ,17517.0, , ,False, , , 
freecell_medium,p12.pddl,probeWalker, ,success,50956,experiment_2,55.0,1,5,443,109,734, ,55,1.1166269999999998,0.247948,332,4406.0,True,True,True,3,1,7
