domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,macros_generated
freecell_medium,probfreecell-4-3.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,454.0, , ,False, , , 
freecell_medium,probfreecell-4-4.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,455.0, , ,False, , , 
freecell_medium,probfreecell-4-5.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-5-1.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,455.0, , ,False, , , 
freecell_medium,probfreecell-5-2.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,457.0, , ,False, , , 
freecell_medium,probfreecell-5-3.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,457.0, , ,False, , , 
freecell_medium,probfreecell-5-4.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-5-5.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,454.0, , ,False, , , 
freecell_medium,probfreecell-6-1.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,455.0, , ,False, , , 
freecell_medium,probfreecell-6-2.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,455.0, , ,False, , , 
freecell_medium,probfreecell-6-3.pddl,probeWalker, ,success,60872,experiment_1,34.0,1,0,258,64,715, ,34,0.9355789999999999,0.127998,231,1442.0,True,True,True,5,1,1
freecell_medium,probfreecell-6-4.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,455.0, , ,False, , , 
freecell_medium,probfreecell-6-5.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-7-1.pddl,probeWalker, ,success,68068,experiment_1,41.0,1,0,658,164,1882, ,41,1.508829,0.455992,268,2033.0,True,True,True,3,1,11
freecell_medium,probfreecell-7-2.pddl,probeWalker, ,success,67404,experiment_1,35.0,1,0,150,37,390, ,35,1.084863,0.10399,268,1593.0,True,True,True,0,0,1
freecell_medium,probfreecell-7-3.pddl,probeWalker, ,success,66588,experiment_1,36.0,1,0,226,56,707, ,36,1.158869,0.159997,267,4080.0,True,True,True,0,0,1
freecell_medium,probfreecell-7-4.pddl,probeWalker,['Invalid macros was generated!'],success, ,experiment_1, ,0, , , , , , , , , ,2870.0, , ,False, , , 
freecell_medium,probfreecell-7-5.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-8-1.pddl,probeWalker, ,success, ,experiment_1, ,0, , , , , , , , , ,2843.0, , ,False, , , 
freecell_medium,probfreecell-8-2.pddl,probeWalker,['Invalid macros was generated!'],success, ,experiment_1, ,0, , , , , , , , , ,2868.0, , ,False, , , 
freecell_medium,probfreecell-8-3.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-8-4.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,454.0, , ,False, , , 
freecell_medium,probfreecell-8-5.pddl,probeWalker, ,success, ,experiment_1, ,0, , , , , , , , , ,2848.0, , ,False, , , 
freecell_medium,probfreecell-9-1.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-9-2.pddl,probeWalker,['Invalid macros was generated!'],success, ,experiment_1, ,0, , , , , , , , , ,2859.0, , ,False, , , 
freecell_medium,probfreecell-9-3.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,456.0, , ,False, , , 
freecell_medium,probfreecell-9-4.pddl,probeWalker, ,success, ,experiment_1, , , , , , , , , , , ,454.0, , ,False, , , 
logistics_medium,p04.pddl,probeWalker, ,success,43584,experiment_1,121.0,1,0,6726,1681,540626, ,121,1.69809,1.04394,3288,4858.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,probeWalker, ,success,62648,experiment_1,16.0,1,0,166,41,10333, ,16,1.413597,0.143997,656,7961.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,probeWalker, ,success,27896,experiment_1,7.0,1,0,46,11,1461, ,7,0.931981,0.0199995,423,1623.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,probeWalker, ,success,96908,experiment_1,8.0,1,0,42,10,2674, ,8,3.341955,0.123998,1413,10300.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,probeWalker, ,success,95148,experiment_1,15.0,1,0,202,50,10218, ,15,2.85884,0.279996,1604,16295.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,probeWalker, ,success,114388,experiment_1,11.0,1,0,66,16,4589, ,11,3.269988,0.107999,1671,7612.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,probeWalker, ,success,89772,experiment_1,6.0,1,0,46,11,2838, ,6,2.211709,0.0359998,782,8174.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,probeWalker, ,success,52480,experiment_1,4.0,1,0,26,6,1301, ,4,1.3037379999999998,0.0199986,776,4456.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,probeWalker, ,success,71396,experiment_1,17.0,1,0,106,26,6929, ,17,1.538513,0.0599991,619,11042.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,probeWalker, ,success,40144,experiment_1,6.0,1,0,62,15,1303, ,6,0.973671,0.0320001,564,1631.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,probeWalker, ,success,92176,experiment_1,7.0,1,0,34,8,2423, ,7,2.429774,0.0319992,574,25416.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,probeWalker, ,success,37500,experiment_1,6.0,1,0,66,16,752, ,6,0.9776092,0.0199745,744,1528.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,probeWalker, ,success,104560,experiment_1,9.0,1,0,50,12,3261, ,9,3.133941,0.103974,1192,6329.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,probeWalker, ,success,52408,experiment_1,10.0,1,0,82,20,4585, ,10,1.215116,0.0519984,691,5713.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,probeWalker, ,success,55792,experiment_1,8.0,1,0,38,9,1022, ,8,1.448836,0.0199807,873,5267.0,True,True,True,0,0,0
mprime_medium,prob30.pddl,probeWalker, ,success,71904,experiment_1,9.0,1,0,74,18,2750, ,9,1.408836,0.0519983,380,4832.0,True,True,True,0,0,0
mprime_medium,prob33.pddl,probeWalker, ,success,47748,experiment_1,12.0,1,0,86,21,2026, ,12,1.112648,0.0439994,883,1932.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,probeWalker, ,success,35108,experiment_1,12.0,1,0,122,30,973, ,12,0.6468780000000001,0.0559985,552,1153.0,True,True,True,0,0,8
mystery_medium,prob10.pddl,probeWalker, ,success,73144,experiment_1,8.0,1,0,42,10,506, ,8,2.241387,0.0519995,1346,5155.0,True,True,True,0,0,16
mystery_medium,prob13.pddl,probeWalker, ,success,46600,experiment_1,16.0,1,5,247,60,2211, ,16,2.451405,0.335994,1427,5404.0,True,True,True,2,1,12
mystery_medium,prob14.pddl,probeWalker, ,success,88148,experiment_1,11.0,1,0,66,16,686, ,11,2.885984,0.131992,1601,5813.0,True,True,True,0,0,6
mystery_medium,prob15.pddl,probeWalker, ,success,42928,experiment_1,6.0,1,0,46,11,369, ,6,1.003998,0.019999,681,1546.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,probeWalker, ,success,40108,experiment_1,4.0,1,0,26,6,194, ,4,0.9033325000000001,0.01,730,1412.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,probeWalker, ,success,25464,experiment_1,74.0,1,0,394,98,22124, ,74,0.3239909,0.0239983,337,830.0,True,True,True,0,0,6
satellite_medium,p22-HC-pfile2.pddl,probeWalker, ,success,34832,experiment_1,113.0,1,0,1294,323,87478, ,113,0.592502,0.0879914,401,1099.0,True,True,True,0,0,2
satellite_medium,p23-HC-pfile3.pddl,probeWalker, ,success,44132,experiment_1,133.0,1,0,3190,797,304522, ,133,1.013298,0.307981,551,1515.0,True,True,True,0,0,3
satellite_medium,p24-HC-pfile4.pddl,probeWalker, ,success,89544,experiment_1,140.0,1,0,562,140,72524, ,140,1.656813,0.15596,717,4637.0,True,True,True,0,0,2
satellite_medium,p25-HC-pfile5.pddl,probeWalker, ,success,102600,experiment_1,172.0,1,0,4134,1033,612677, ,172,4.06393,0.883935,788,7088.0,True,True,True,0,0,6
satellite_medium,p26-HC-pfile6.pddl,probeWalker, ,success,104444,experiment_1,142.0,1,0,1186,296,178728, ,142,1.921921,0.335923,816,5031.0,True,True,True,0,0,2
satellite_medium,p27-HC-pfile7.pddl,probeWalker, ,success,102756,experiment_1,141.0,1,0,602,150,113765, ,141,2.035993,0.175997,966,5196.0,True,True,True,0,0,1
depot_medium,p09.pddl,sameoutput, ,success,26808,experiment_1,104.0,1,0,22770,5692,61916, ,104,2.59788,2.33989,489,3864.0,True,True,True,0,0,0
depot_medium,p10.pddl,sameoutput, ,success,16980,experiment_1,42.0,1,0,12614,3153,46764, ,42,1.037974,0.907975,204,1113.0,True,True,True,0,0,0
depot_medium,p11.pddl,sameoutput, ,success,27024,experiment_1,125.0,1,0,10982,2745,43282, ,125,1.40963,1.25583,356,2663.0,True,True,True,0,0,0
depot_medium,p17.pddl,sameoutput, ,success,26800,experiment_1,42.0,1,0,12750,3187,82678, ,42,3.58679,3.31191,408,5139.0,True,True,True,0,0,0
depot_medium,p18.pddl,sameoutput, ,success,50784,experiment_1,82.0,1,0,3926,981,30826, ,82,4.2219,3.31591,663,5786.0,True,True,True,0,0,0
depot_medium,p21.pddl,sameoutput, ,success,67324,experiment_1,33.0,1,0,734,183,14882, ,33,1.087238,0.375994,792,1148.0,True,True,True,0,0,0
freecell_medium,p08.pddl,sameoutput, ,success,42912,experiment_1,56.0,1,0,534,133,803, ,56,0.692898,0.171972,295,754.0,True,True,True,0,0,0
freecell_medium,p09.pddl,sameoutput, ,success,42456,experiment_1,50.0,1,1,351,87,657, ,50,0.6328199999999999,0.131997,296,689.0,True,True,True,0,0,0
freecell_medium,p10.pddl,sameoutput, ,success,52196,experiment_1,62.0,1,3,1341,334,2002, ,62,1.331709,0.603939,332,1389.0,True,True,True,0,0,0
freecell_medium,p11.pddl,sameoutput, ,success,52400,experiment_1,70.0,1,90,3896,951,3779, ,70,2.88773,1.62787,334,4656.0,True,True,True,0,0,0
freecell_medium,p12.pddl,sameoutput, ,success,50792,experiment_1,55.0,1,2,388,96,693, ,55,0.948417,0.167968,332,1025.0,True,True,True,0,0,0
freecell_medium,p14.pddl,sameoutput, ,success,64744,experiment_1,66.0,1,19,1497,369,2337, ,66,3.9825799999999996,1.98392,369,5119.0,True,True,True,0,0,0
freecell_medium,p17.pddl,sameoutput, ,success,105252,experiment_1,88.0,1,5,1275,317,2005, ,88,5.61617,2.68792,443,6771.0,True,True,True,0,0,0
freecell_medium,probfreecell-10-2.pddl,sameoutput, ,success,104440,experiment_1,57.0,1,0,874,218,1942, ,57,4.63393,1.83994,375,5815.0,True,True,True,0,0,0
freecell_medium,probfreecell-10-3.pddl,sameoutput, ,success,104984,experiment_1,65.0,1,5,855,212,1577, ,65,2.71896,0.807924,374,3820.0,True,True,True,0,0,0
freecell_medium,probfreecell-10-5.pddl,sameoutput, ,success,105060,experiment_1,79.0,1,6,1380,343,2215, ,79,4.4093,2.78392,376,5507.0,True,True,True,0,0,0
freecell_medium,probfreecell-11-3.pddl,sameoutput, ,success,112960,experiment_1,72.0,1,19,2189,542,3291, ,72,3.89518,2.17594,411,5011.0,True,True,True,0,0,0
freecell_medium,probfreecell-12-3.pddl,sameoutput, ,success,118220,experiment_1,81.0,1,10,1628,404,2803, ,81,3.65288,1.83596,447,4741.0,True,True,True,0,0,0
freecell_medium,probfreecell-13-2.pddl,sameoutput, ,success,121280,experiment_1,99.0,1,68,1994,481,2875, ,99,6.9933700000000005,3.29986,483,8127.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-1.pddl,sameoutput, ,success,40220,experiment_1,21.0,1,0,86,21,214, ,21,0.932628,0.0319992,163,1008.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-2.pddl,sameoutput, ,success,39632,experiment_1,17.0,1,0,70,17,186, ,17,0.5481973,0.0279989,160,607.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-3.pddl,sameoutput, ,success,40512,experiment_1,18.0,1,0,74,18,186, ,18,0.5576608000000001,0.0279991,162,637.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-4.pddl,sameoutput, ,success,39336,experiment_1,19.0,1,0,78,19,223, ,19,1.097061,0.0639997,161,1177.0,True,True,True,0,0,0
freecell_medium,probfreecell-4-5.pddl,sameoutput, ,success,39456,experiment_1,19.0,1,0,78,19,200, ,19,0.611711,0.048,161,675.0,True,True,True,0,0,0
freecell_medium,probfreecell-5-1.pddl,sameoutput, ,success,56356,experiment_1,27.0,1,0,130,32,448, ,27,1.3744290000000001,0.119999,198,2501.0,True,True,True,0,0,0
freecell_medium,probfreecell-5-2.pddl,sameoutput, ,success,55868,experiment_1,24.0,1,0,110,27,310, ,24,0.847545,0.0519988,197,933.0,True,True,True,0,0,0
freecell_medium,probfreecell-5-3.pddl,sameoutput, ,success,56772,experiment_1,25.0,1,0,102,25,233, ,25,0.807663,0.059998,195,1925.0,True,True,True,0,0,0
freecell_medium,probfreecell-5-4.pddl,sameoutput, ,success,55216,experiment_1,25.0,1,0,110,27,356, ,25,0.778948,0.0559705,198,855.0,True,True,True,0,0,0
freecell_medium,probfreecell-5-5.pddl,sameoutput, ,success,55356,experiment_1,27.0,1,0,114,28,344, ,27,0.975942,0.0479433,196,1052.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-1.pddl,sameoutput, ,success,62824,experiment_1,35.0,1,0,238,59,545, ,35,1.1517249999999999,0.135997,232,2281.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-2.pddl,sameoutput, ,success,60880,experiment_1,29.0,1,0,118,29,325, ,29,0.992679,0.0999986,233,1068.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-3.pddl,sameoutput, ,success,62340,experiment_1,32.0,1,0,130,32,382, ,32,1.089996,0.0839988,231,2210.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-4.pddl,sameoutput, ,success,61924,experiment_1,33.0,1,0,162,40,461, ,33,0.939049,0.0919985,233,1019.0,True,True,True,0,0,0
freecell_medium,probfreecell-6-5.pddl,sameoutput, ,success,61024,experiment_1,34.0,1,0,190,47,595, ,34,1.303884,0.107998,232,2437.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-1.pddl,sameoutput, ,success,67332,experiment_1,46.0,1,0,482,120,1186, ,46,1.29986,0.291995,268,2387.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-2.pddl,sameoutput, ,success,67304,experiment_1,35.0,1,0,150,37,387, ,35,1.050714,0.103997,268,2148.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-3.pddl,sameoutput, ,success,66004,experiment_1,36.0,1,0,226,56,706, ,36,1.125553,0.147997,267,1186.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-4.pddl,sameoutput, ,success,67200,experiment_1,43.0,1,0,990,247,2188, ,43,1.6519780000000002,0.619982,269,2770.0,True,True,True,0,0,0
freecell_medium,probfreecell-7-5.pddl,sameoutput, ,success,67420,experiment_1,50.0,1,0,942,235,2604, ,50,1.648056,0.591962,268,1726.0,True,True,True,0,0,0
freecell_medium,probfreecell-8-1.pddl,sameoutput, ,success,77576,experiment_1,56.0,1,0,1042,260,2420, ,56,4.2458,1.81594,306,5391.0,True,True,True,0,0,0
freecell_medium,probfreecell-8-2.pddl,sameoutput, ,success,74876,experiment_1,43.0,1,0,282,70,827, ,43,1.781034,0.231946,303,2906.0,True,True,True,0,0,0
freecell_medium,probfreecell-8-3.pddl,sameoutput, ,success,75088,experiment_1,41.0,1,0,306,76,947, ,41,1.430853,0.271994,303,2547.0,True,True,True,0,0,0
freecell_medium,probfreecell-8-4.pddl,sameoutput, ,success,76636,experiment_1,60.0,1,0,1130,282,2638, ,60,1.99126,0.855985,303,3074.0,True,True,True,0,0,0
freecell_medium,probfreecell-8-5.pddl,sameoutput, ,success,76916,experiment_1,54.0,1,0,2418,604,6539, ,54,2.90595,1.77595,304,3985.0,True,True,True,0,0,0
freecell_medium,probfreecell-9-1.pddl,sameoutput, ,success,103228,experiment_1,73.0,1,0,2282,570,4204, ,73,3.51802,2.23189,340,4609.0,True,True,True,0,0,0
freecell_medium,probfreecell-9-2.pddl,sameoutput, ,success,100228,experiment_1,47.0,1,0,418,104,1092, ,47,3.1670100000000003,0.715988,338,4374.0,True,True,True,0,0,0
freecell_medium,probfreecell-9-3.pddl,sameoutput, ,success,101036,experiment_1,53.0,1,0,470,117,1346, ,53,1.858721,0.395985,339,2977.0,True,True,True,0,0,0
freecell_medium,probfreecell-9-4.pddl,sameoutput, ,success,99032,experiment_1,72.0,1,0,2414,603,4209, ,72,3.10684,1.85192,339,4197.0,True,True,True,0,0,0
logistics_medium,p04.pddl,sameoutput, ,success,43584,experiment_1,121.0,1,0,6726,1681,540626, ,121,2.52172,1.45994,3288,4631.0,True,True,True,0,0,0
mprime_medium,prob06.pddl,sameoutput, ,success,62648,experiment_1,16.0,1,0,166,41,10333, ,16,1.5859960000000002,0.139998,656,2729.0,True,True,True,0,0,0
mprime_medium,prob08.pddl,sameoutput, ,success,27896,experiment_1,7.0,1,0,46,11,1461, ,7,0.9674929,0.0159999,423,1051.0,True,True,True,0,0,0
mprime_medium,prob10.pddl,sameoutput, ,success,96908,experiment_1,8.0,1,0,42,10,2674, ,8,3.459302,0.119998,1413,4611.0,True,True,True,0,0,0
mprime_medium,prob13.pddl,sameoutput, ,success,95148,experiment_1,15.0,1,0,202,50,10218, ,15,3.221815,0.339987,1604,8405.0,True,True,True,0,0,0
mprime_medium,prob14.pddl,sameoutput, ,success,114388,experiment_1,11.0,1,0,66,16,4589, ,11,3.501911,0.131991,1671,4611.0,True,True,True,0,0,0
mprime_medium,prob15.pddl,sameoutput, ,success,89772,experiment_1,6.0,1,0,46,11,2838, ,6,3.159938,0.0479984,782,4273.0,True,True,True,0,0,0
mprime_medium,prob17.pddl,sameoutput, ,success,52480,experiment_1,4.0,1,0,26,6,1301, ,4,1.304862,0.0199875,776,2406.0,True,True,True,0,0,0
mprime_medium,prob18.pddl,sameoutput, ,success,71396,experiment_1,17.0,1,0,106,26,6929, ,17,1.703108,0.0799823,619,2812.0,True,True,True,0,0,0
mprime_medium,prob19.pddl,sameoutput, ,success,40144,experiment_1,6.0,1,0,62,15,1303, ,6,1.665834,0.02798,564,2780.0,True,True,True,0,0,0
mprime_medium,prob20.pddl,sameoutput, ,success,92176,experiment_1,7.0,1,0,34,8,2423, ,7,2.419446,0.0319988,574,3519.0,True,True,True,0,0,0
mprime_medium,prob21.pddl,sameoutput, ,success,37500,experiment_1,6.0,1,0,66,16,752, ,6,0.965498,0.0240002,744,1041.0,True,True,True,0,0,0
mprime_medium,prob22.pddl,sameoutput, ,success,104560,experiment_1,9.0,1,0,50,12,3261, ,9,3.018932,0.0759982,1192,8211.0,True,True,True,0,0,0
mprime_medium,prob23.pddl,sameoutput, ,success,52408,experiment_1,10.0,1,0,82,20,4585, ,10,1.175997,0.0599991,691,2263.0,True,True,True,0,0,0
mprime_medium,prob24.pddl,sameoutput, ,success,55792,experiment_1,8.0,1,0,38,9,1022, ,8,2.69592,0.0320002,873,3828.0,True,True,True,0,0,0
mprime_medium,prob30.pddl,sameoutput, ,success,71904,experiment_1,9.0,1,0,74,18,2750, ,9,2.5226859999999998,0.0479209,380,3643.0,True,True,True,0,0,0
mprime_medium,prob33.pddl,sameoutput, ,success,47748,experiment_1,12.0,1,0,86,21,2026, ,12,2.1242199999999998,0.0759997,883,3258.0,True,True,True,0,0,0
mystery_medium,prob06.pddl,sameoutput, ,success,36956,experiment_1,12.0,1,132,1966,458,13126, ,12,1.3807399999999999,0.69998,552,1460.0,True,True,True,0,0,0
mystery_medium,prob10.pddl,sameoutput, ,success,73060,experiment_1,8.0,1,0,42,10,386, ,8,4.414098,0.099999,1346,5613.0,True,True,True,0,0,0
mystery_medium,prob13.pddl,sameoutput, ,success,46524,experiment_1,15.0,1,40,994,238,8142, ,15,1.8864450000000001,0.483981,1427,3004.0,True,True,True,0,0,0
mystery_medium,prob14.pddl,sameoutput, ,success,88124,experiment_1,11.0,1,0,66,16,668, ,11,3.1767659999999998,0.131998,1601,4306.0,True,True,True,0,0,0
mystery_medium,prob15.pddl,sameoutput, ,success,42928,experiment_1,6.0,1,0,46,11,369, ,6,0.8968360000000001,0.0199992,681,951.0,True,True,True,0,0,0
mystery_medium,prob17.pddl,sameoutput, ,success,40108,experiment_1,4.0,1,0,26,6,194, ,4,0.8910732,0.01,730,980.0,True,True,True,0,0,0
satellite_medium,p21-HC-pfile1.pddl,sameoutput, ,success,25604,experiment_1,74.0,1,0,394,98,21633, ,74,0.4479244,0.0439988,337,525.0,True,True,True,0,0,0
satellite_medium,p22-HC-pfile2.pddl,sameoutput, ,success,34816,experiment_1,113.0,1,0,1294,323,86832, ,113,0.9955550000000001,0.139997,401,1082.0,True,True,True,0,0,0
satellite_medium,p23-HC-pfile3.pddl,sameoutput, ,success,44120,experiment_1,133.0,1,0,3190,797,303657, ,133,1.353109,0.307984,551,2481.0,True,True,True,0,0,0
satellite_medium,p24-HC-pfile4.pddl,sameoutput, ,success,104972,experiment_1,186.0,1,0,5646,1411,730896, ,186,2.32043,0.963956,717,3441.0,True,True,True,0,0,0
satellite_medium,p25-HC-pfile5.pddl,sameoutput, ,success,111864,experiment_1,172.0,1,0,7494,1873,1108687, ,172,3.5419599999999996,1.42796,788,4664.0,True,True,True,0,0,0
satellite_medium,p26-HC-pfile6.pddl,sameoutput, ,success,104404,experiment_1,142.0,1,0,1186,296,178136, ,142,3.5053229999999997,0.519981,816,4648.0,True,True,True,0,0,0
satellite_medium,p27-HC-pfile7.pddl,sameoutput, ,success,102688,experiment_1,141.0,1,0,602,150,113761, ,141,4.283158,0.431992,966,5421.0,True,True,True,0,0,0
